name|contaminant_Gaia_DR3_id|angDist|Gmag
TIC 157788555|3548657977464445056|1.282779|13.027782
TIC 157788555|3548657977462443520|2.018007|13.023547
TIC 157788555|3548657977462443264|6.546495|19.119686
TIC 167836319|3548964328891517824|0.948546|12.48125
TIC 167836319|3548964328891063936|4.069471|8.736329
TIC 422277828|3557761109108080128|8.710012|12.703892
TIC 471012756|3557761109108080128|7.655811|12.703892
TIC 180259927|3573665957121306240|4.927181|11.644089
TIC 180259927|3573665957121305856|8.006259|14.069052
TIC 32425572|3578784321186985344|5.600205|13.484108
TIC 502564326|3683687763520080384|8.508711|3.433299
TIC 393638658|3688439268658769408|5.364389|12.343399
TIC 393638658|3688439268659627776|5.647852|12.441037
TIC 95548046|3745619095984248448|5.690721|10.859371
TIC 95548046|3745619095984248576|7.139131|11.226671
TIC 471012363|3745619095984248448|5.959984|10.859371
TIC 471012363|3745619095984248576|8.02379|11.226671
TIC 425283213|3804108716534589312|4.505767|15.819604
TIC 425283213|3804108716535576960|7.369823|9.825839
TIC 77610900|3828751069920722432|8.71669|19.588831
TIC 233167395|3884641758517313024|3.262248|12.054805
TIC 233167395|3884641758516220544|3.678729|12.185323
TIC 198482458|3942331518718305408|1.884482|9.605004
TIC 198482458|3942331518718665344|2.089675|9.593659
TIC 198482458|3942331514422825088|2.313817|9.498737
TIC 198482458|3942331514424144256|9.014332|17.304409
TIC 954012738|3943394849541966848|1.377428|8.581334
TIC 954012738|3943394845252502144|1.936651|5.975574
TIC 471012365|4055585064692939776|3.742188|17.986616
TIC 471012365|4055585060376248832|4.636644|9.602647
TIC 471012365|4055585064695273984|9.001301|18.427591
TIC 84007295|4108088394212969728|0.538502|12.28687
TIC 84007295|4108088394217909248|4.889479|21.34129
TIC 84007295|4108088389872873600|5.256664|18.860899
TIC 84007295|4108088394215737728|5.32889|20.301134
TIC 84007295|4108088394212972288|6.716195|19.593987
TIC 84007295|4108088394215500032|6.86417|20.737978
TIC 84007295|4108088394212972416|7.085104|20.318266
TIC 84007295|4108088394212964608|8.489524|20.114363
TIC 84007295|4108088394215495808|9.725392|20.762226
TIC 418062504|4124051825625015040|2.70049|19.98473
TIC 418062504|4124051825602139520|3.444828|19.424538
TIC 418062504|4124051821235311232|3.886849|16.819172
TIC 418062504|4124051825602139648|4.347|20.754343
TIC 418062504|4124051825602144000|4.497777|20.63098
TIC 418062504|4124051825536797440|4.670986|19.587898
TIC 418062504|4124051825536797568|4.921543|19.933434
TIC 418062504|4124051825536797696|4.952751|19.597231
TIC 418062504|4124051825536753280|6.473426|18.423801
TIC 418062504|4124051825541049856|6.486976|19.223749
TIC 418062504|4124051825536737280|6.894472|19.46026
TIC 418062504|4124051825544843392|7.156697|18.441141
TIC 418062504|4124051825544843264|7.260533|20.620352
TIC 418062504|4124051825536805248|7.305371|20.005642
TIC 418062504|4124051825541058560|7.335705|19.835915
TIC 418062504|4124051825602136448|8.211732|15.69521
TIC 418062504|4124051825536747264|8.308245|19.800072
TIC 418062504|4124051825536783872|8.347481|18.75754
TIC 418062504|4124051825544847488|9.605901|20.451069
TIC 418062504|4124051825536816128|9.625628|18.641842
TIC 418062504|4124051894261803520|9.906355|20.151443
TIC 420878325|4147921604582364800|0.66232|11.075608
TIC 420878325|4147921604565692032|2.831214|17.393421
TIC 420878325|4147921604582365184|3.217512|8.777328
TIC 420878325|4147921604582840704|3.887292|20.222395
TIC 420878325|4147921604561422336|5.912748|16.652079
TIC 420878325|4147921600208167424|6.460277|17.31316
TIC 420878325|4147921604572998528|6.881559|20.538551
TIC 420878325|4147921604594991744|7.297504|20.47965
TIC 420878325|4147921604561410688|7.302338|18.906374
TIC 420878325|4147921604561432448|8.233198|20.607487
TIC 420878325|4147921604561410816|8.317279|19.958759
TIC 420878325|4147921604556331136|8.933492|17.716206
TIC 420878325|4147921604561395712|8.98911|20.978008
TIC 420878325|4147921604594990336|9.641815|20.078222
TIC 420878325|4147921604561431040|9.779669|18.960884
TIC 420878325|4147921604582371072|9.982841|19.721029
TIC 296313062|4165225959010950912|7.419687|18.866987
TIC 296313062|4165225959014487424|7.603125|20.412636
TIC 296313062|4165225954715223552|8.818526|17.174294
TIC 228846172|4268226078018984832|4.986648|19.81629
TIC 228846172|4268226078065847680|5.015715|18.7722
TIC 228846172|4268226078065885952|5.0395|19.698853
TIC 228846172|4268226078015242368|5.486557|19.405539
TIC 228846172|4268226073703966592|6.439824|18.662958
TIC 228846172|4268226078017699456|8.045401|18.53816
TIC 228846172|4268226112374977664|8.312722|20.391361
TIC 228846172|4268226078065240064|8.618906|18.419748
TIC 228846172|4268226078017699840|8.812892|20.219257
TIC 413946414|4325701192912743424|9.18253|11.2492
TIC 413946414|4325701192914185472|9.767829|20.132782
TIC 40673869|4351396023743628544|0.791088|11.580305
TIC 40673869|4351396023739250944|0.944221|11.260557
TIC 142948307|4367834134894197888|7.512032|10.963952
TIC 142948307|4367834134891584512|7.617491|10.95242
TIC 345065580|4387171619553742336|7.981841|17.837336
TIC 345065580|4387171623850187264|8.679265|13.115513
TIC 447804173|4394736641803297152|9.371248|20.889315
TIC 447804173|4394736637893755008|9.937537|13.012733
TIC 266117318|4439002052225803008|4.576852|13.577641
TIC 361188014|4473756480908157184|4.179755|9.961636
TIC 361188014|4473756480908538752|7.448548|20.474951
TIC 296210211|4524428466412617472|1.624045|12.517776
TIC 296210211|4524428470715444224|1.948747|12.412696
TIC 296210211|4524428470712735744|6.786846|19.148762
TIC 353287103|4545365955237514368|6.102576|21.149857
TIC 353287103|4545365955239147520|6.413135|12.379237
TIC 353287103|4545365985300858112|6.710112|12.603213
TIC 382651090|4680679896329147392|3.453417|12.075934
TIC 382258517|4768573069149122048|6.943577|11.439157
TIC 382258517|4768573069148763392|7.113345|11.462173
TIC 382200208|4769935054816298624|7.843543|13.114085
TIC 382200208|4769935054817669376|8.03079|13.09527
TIC 219415705|4770436260320688512|3.540803|20.067234
TIC 219415705|4770436260320072448|7.642604|12.809718
TIC 219415705|4770436260320073088|7.725321|12.802651
TIC 142305546|4947513192089472512|5.586675|11.597214
TIC 142305546|4947513192090580608|5.889676|12.006729
TIC 115273603|4962206859323937536|2.859746|11.531384
TIC 115273603|4962206859325821696|3.13205|11.434489
TIC 70514365|4968258983641774208|3.733069|9.707009
TIC 165165108|5044744654602054528|5.815217|12.464453
TIC 165165108|5044744654601062912|5.878113|12.307773
TIC 159966544|5046897017332803584|3.179032|10.841882
TIC 407585760|5055136276435763456|6.079221|12.79933
TIC 651533420|5080543413173527424|4.94641|null
TIC 651533420|5080543413172761088|6.262693|7.948594
TIC 149840891|5091025641634025984|0.566343|9.6108
TIC 149840891|5091025641635400576|0.569899|9.712618
TIC 471012735|5150342983988467968|8.534988|11.821003
TIC 98796342|5153091836072107136|9.167503|10.058402
TIC 38511303|5164137461165628032|8.64468|13.050885
TIC 461738957|5189293050260086016|8.089983|13.640478
TIC 239187687|892348694913501952|4.013539|2.924797
TIC 57334718|4038055447710652032|3.546006|8.163385
TIC 272884654|5361403934681415808|2.279759|5.821451
TIC 341149986|5826168461829309440|8.044292|14.185598
TIC 341149986|5826168461855417344|8.58621|16.22283
TIC 53376588|4076915418566451328|9.402852|16.271021
TIC 420963448|2968097043227107840|2.673614|7.821054
TIC 51735845|3683687763520080256|2.398099|3.391232
TIC 198187877|1625209684868172672|4.666034|8.70105
TIC 362392898|4356298849168985344|7.030937|13.341063
TIC 168775356|4269932382607206912|6.395134|null
TIC 247259440|5964991494280192896|7.377268|14.591433
TIC 114532819|6880093650312745728|6.593488|10.884323
TIC 114532819|6880093650308076160|7.43273|10.967035
TIC 423082848|867815979158182912|7.407046|9.11831
TIC 444007688|583151353574583424|2.843021|6.668005
TIC 366347973|4314399312966563968|7.35967|10.847103
TIC 117763145|3174163561129479680|1.070997|null
TIC 459678581|5338832885139777792|9.83731|16.65589
TIC 87674484|2059372363870220928|7.42915|11.567958
TIC 87674484|2059372398229960448|7.729035|14.534106
TIC 279979429|2251191611957165440|3.176909|6.930724
TIC 307002166|4254220911252440192|4.306672|13.09809
TIC 62151160|3041619014951541632|9.337965|16.82416
TIC 184842719|866177431955017600|5.535234|7.971241
TIC 310104035|5777500503759058304|8.643313|16.125687
TIC 310104035|5777500435038445440|9.344172|16.987537
TIC 456645647|1810448909928688640|3.442297|14.019503
TIC 161270578|6513525544578505088|9.48109|15.106009
TIC 144294174|756853643638639104|1.830307|4.12746
TIC 85148268|1763000482062205056|8.931889|5.017348
TIC 135119948|4295095187284490368|8.946769|15.589581
TIC 88523071|5059349158319689344|5.326248|6.634122
TIC 5295337|5426587107149861120|0.812102|4.944245
TIC 440851537|3168265196642972288|9.856038|9.536596
TIC 1674663309|4468557611977674496|6.412089|5.539218
TIC 296688052|5236306071525672704|7.205746|14.946171
TIC 296688052|5236306071523079552|9.691895|17.012976
TIC 116988032|436648129323934592|9.886875|16.549812
TIC 262841041|6492406743706909568|4.713903|12.405355
TIC 401396260|2745491430891511040|3.298733|14.454464
TIC 176070741|2678143182591522048|2.309261|4.42115
TIC 900080356|756853643637996160|1.830307|4.640213
TIC 421189312|3489338019474046720|3.067767|11.697051
TIC 32203661|6316829270920764800|7.434564|12.389694
TIC 380353415|6053245135137846528|8.477639|15.57947
TIC 380353415|6053245135132841216|9.381112|15.621454
TIC 273737963|6351373899042949504|6.586593|17.059225
TIC 334849779|3546521385853639168|4.928042|8.547481
TIC 39074957|810952158347151488|2.605626|6.04855
TIC 88562096|4058689054864359424|4.924583|15.383019
TIC 456871289|5619121248257330304|7.990459|16.109423
TIC 219234987|4781833626055970304|9.099085|16.453276
TIC 75899957|4115142276679903360|4.082613|9.391741
TIC 311180437|1237090738916392832|5.656188|6.430091
TIC 334487469|2218144866573662848|8.052059|6.329715
TIC 168708816|1505311515272450176|9.777473|17.465
TIC 77263680|4815660547960117760|7.266546|11.236607
TIC 77263680|4815660547961305984|7.609553|11.34322
TIC 508850829|2678143182592080768|2.309261|4.20294
TIC 3296473|5622922534834399360|7.64075|15.326088
TIC 181946967|3649422995468596224|5.219155|8.714348
TIC 60879864|3312759303911861120|9.995569|14.272372
TIC 252756054|1990723839984436608|8.718278|17.180506
TIC 100708841|6471630028392308224|5.849241|16.044718
TIC 79454735|4109030160308317312|5.072083|4.828591
TIC 1277142190|4109030160308320128|5.072083|4.831335
TIC 452700589|1801210503990080896|1.654146|6.067548
TIC 17409896|3314063977537054464|1.81139|8.096281
TIC 219709102|1068982214258617856|4.466295|8.302411
TIC 514062507|6719152945029845376|1.399013|4.783974
TIC 514062507|6719152945033591296|6.601541|14.322798
TIC 79394646|6463748969563201408|7.298111|6.876728
TIC 254125171|6719152945032456832|1.399013|4.842453
TIC 254125171|6719152945033591296|7.507305|14.322798
TIC 447823435|5357075947687525376|8.474644|16.293657
TIC 155463738|3353254695123859456|7.388778|7.490988
TIC 238115675|4117290133972823936|9.214549|14.820781
TIC 141810080|5264749303457104384|3.290102|12.365336
TIC 255854921|6062166950455776512|4.627857|9.675653
TIC 255854921|6062166950467099776|5.361313|16.658358
TIC 317611868|4477931395280136064|8.17374|16.465462
TIC 500178562|5426587107145955712|0.812102|3.784305
TIC 389198736|6697578465310948992|4.060843|10.444097
TIC 502502097|4343066192373234048|1.099437|4.871742
TIC 502502097|4343066192373826176|8.000849|7.136922
TIC 362661163|5945941905576873472|6.580421|15.70147
TIC 168381887|3532314252514341120|4.201154|13.660222
TIC 52194638|4692263904164105856|4.640992|7.331969
TIC 194503676|378607212593768832|6.985607|15.046677
TIC 49725171|4343066192373820800|1.099437|4.851151
TIC 49725171|4343066192373826176|7.139827|7.136922
TIC 92136299|2419886558565222400|5.438943|9.783488
TIC 22516402|4590758227637479040|1.345422|8.353316
TIC 233121747|2161275788716025600|3.301925|13.463896
TIC 49845357|3265335443259949568|2.229047|9.863663
TIC 161786114|5991049095259756160|8.99078|16.246521
TIC 279509403|517650353531686144|2.801901|6.836573
TIC 279509403|517650143080142592|7.077871|8.129601
TIC 429135124|6860945174275852416|1.637989|6.752105
TIC 33982930|2328250064050876160|3.696215|11.146216
TIC 265435357|6368305965792735872|7.360134|13.29666
TIC 41195655|2059103120973197312|7.33796|14.544847
TIC 150796339|5593584059906793088|3.954417|7.942351
TIC 327701133|265722999470245632|4.481193|11.488557
TIC 21509804|806628324575630976|5.615911|13.078297
TIC 435938457|3313977356636886144|9.988518|14.583092
TIC 471012084|1763000413344449792|8.931889|3.989937
TIC 46802551|5745464995530387712|8.996765|16.420288
TIC 8915802|798068940086479104|7.133744|11.182262
TIC 315568090|5237611397987738880|8.832069|17.243479
TIC 17145415|49298429194060544|9.593578|18.311098
TIC 20601206|2043885295914530944|1.284799|7.502781
TIC 405148007|6148648281576023552|2.216147|10.536557
TIC 389610795|6676695750202513024|5.202047|12.889645
TIC 390646625|3734970154071002496|2.204555|13.551451
TIC 46125330|3374052984058594688|7.140112|10.488729
TIC 10988057|2060523518198199424|9.704603|17.914463
TIC 1674663308|4468557611984384512|6.412089|3.987364
TIC 69889261|6628926642897199744|6.129403|12.796358
TIC 231267777|6508776375900830592|1.646846|9.339891
TIC 231267777|6508776375902338944|1.85021|9.345018
TIC 82066|6228895347454822016|8.111233|6.950725
TIC 212317204|5923907314614308864|8.780908|14.452192
TIC 42551532|2042936967130460032|3.495502|9.288721
TIC 180240197|4305679773372764160|2.266241|12.836356
TIC 152738837|3575733210778695808|1.481113|11.240668
TIC 166853853|4745373339442896000|8.754301|18.568727
TIC 87937227|1808282768948065024|8.357744|17.855415
TIC 379483903|522185735919695360|9.695568|17.886599
TIC 33492996|5037943144391354368|4.967997|8.350661
TIC 439213914|4182958848187184768|7.879796|17.334217
TIC 40535161|3585098094909389440|1.128568|10.019777
TIC 336781117|5854627705415864320|1.847886|13.080215
TIC 311092804|3263936658312134272|6.738731|8.51923
TIC 17542164|1328866562170960384|7.23114|6.43822
TIC 237622598|4190374813603043072|8.701601|18.369593
TIC 121381208|198776553956316928|4.74065|7.684783
TIC 522627916|6860945174279114880|1.637989|4.830379
TIC 136916387|5902750236999497984|9.863597|17.401592
TIC 422856892|4181857103175354496|7.677819|15.936189
TIC 422142487|5725123102709920384|9.463428|18.467201
TIC 371127111|4286583352335074816|7.173523|14.732983
TIC 360689728|6643602580510827392|4.197277|15.988205
TIC 292234186|5874239831816882304|8.426043|16.694014
TIC 277548101|4450016100720825344|1.508068|11.273427
TIC 60709182|3496266901235616384|2.576599|11.105003
TIC 311430135|6371557530914670848|6.358247|11.281671
TIC 39836825|1380421150567824256|3.204498|9.97211
TIC 800823403|657244521593509376|1.135363|5.865296
TIC 800823403|657244521593508992|6.315792|5.93185
TIC 287619474|4130337492988400128|2.017641|11.74881
TIC 287619474|4130337492996406400|6.99685|14.761608
TIC 436546045|2803936138967498624|1.129947|6.180446
TIC 336123695|2098202128100428288|2.383385|5.400982
TIC 389012309|5190163485512364800|8.065287|17.353655
TIC 265361101|3317901170041363456|8.782439|17.609737
TIC 460022840|4581407465364645120|9.78148|20.27256
TIC 429149606|3482326708703712640|9.584847|5.629444
TIC 245820995|3307782570689166080|4.997423|12.807137
TIC 43790244|4548845325427355008|1.474259|9.293443
TIC 456061659|5875819142768342528|6.891584|16.820917
TIC 456061659|5875819039737751424|9.343741|18.026127
TIC 456061659|5875819142764999808|9.734511|16.113327
TIC 198355687|1420101696285626624|2.524993|5.590328
TIC 79841001|4109034386568096896|8.608926|20.238922
TIC 423240775|6416155818480440448|9.291509|15.602136
TIC 100011351|859479413274712448|0.92052|7.047637
TIC 338412799|4469921487442078976|5.025979|14.736778
TIC 338412799|4469921487444001792|7.168853|11.690263
TIC 338412799|4469921487444001408|9.36688|18.496641
TIC 325279209|6356922786335130112|7.378068|13.766008
TIC 275240386|1821708355689111296|5.586868|15.539835
TIC 275240386|1821708355673033856|6.601306|13.865558
TIC 389757979|4976894960284725632|3.883341|10.59094
TIC 1715683215|2098202128093842432|2.383385|5.216918
TIC 459427073|4423865487962417152|4.701413|11.233953
TIC 429149602|3482326708703712896|9.584847|5.521267
TIC 252676979|1990895088925146112|8.48175|null
TIC 353204779|225643223657447424|5.436808|15.885382
TIC 357657732|1972438308780587776|9.693767|19.794821
TIC 261889817|212816321010873856|9.00833|17.116442
TIC 101642558|4024224519144985728|5.984954|17.642151
TIC 248383125|2533660345315705344|5.98878|14.269343
TIC 1271046655|1420101696287738368|2.524993|5.508497
TIC 307624961|5726982995344194432|7.665486|18.640713
TIC 200093173|3219847066673089280|9.934027|18.977861
TIC 265917815|2707385278448365696|3.924689|11.01671
TIC 382420372|6518814951422480512|5.231395|10.85264
TIC 382420372|6518814951423974144|5.306868|16.089869
TIC 35761475|2498460442625344256|3.901101|9.052654
TIC 392326236|6038073970589665536|4.070046|6.480162
TIC 154716863|1147856436790313728|1.963074|12.630641
